tf	target	weight
b1320	b1960	0.459332689655037
b3118	b4237	0.459310533920565
b0113	b0168	0.459307578130282
b3082	b1572	0.459263731140164
b4295	b3197	0.45926137123373
b3261	b0174	0.459194759362934
b4366	b1419	0.459162179416026
b4205	b2856	0.459136506034702
b1323	b1290	0.459118244509237
b3202	b2008	0.459107524243613
b4182	b2383	0.45906861261304
b3261	b3988	0.459068089111673
b3963	b1988	0.45906413570907
b4295	b2431	0.45903907596775
b2921	b2539	0.459037405716488
b3889	b3586	0.459033731140164
b4043	b1709	0.459021311087072
b0761	b0688	0.458976888475109
b1642	b0751	0.458971026406144
b3261	b3836	0.458953951180638
b3961	b3349	0.458904985663397
b1477	b1837	0.458889383182516
b2248	b2451	0.458853755895965
b1305	b4484	0.458787869071199
b3783	b3065	0.458787060888902
b0504	b1310	0.458784302268213
b2856	b0294	0.458757712931254
b1531	b4372	0.458735336750971
b2382	b1006	0.458716543647523
b1563	b0959	0.458707922957868
b0676	b4220	0.458702831458378
b4480	b3210	0.458690336750971
b1642	b2133	0.45868637123373
b3210	b4224	0.45865907596775
b1570	b0881	0.458658903553957
b0413	b1809	0.458654474682006
b2217	b2514	0.45864239871412
b3555	b3592	0.458638267785454
b1214	b2320	0.45863805775884
b4205	b1821	0.458622540517461
b1384	b4067	0.458621506034702
b1506	b3836	0.45861838005259
b2382	b2003	0.458601716061316
b3261	b1870	0.458599296008224
b3512	b2266	0.458593230172633
b3555	b1680	0.458587023276082
b2217	b4249	0.458582524243612
b1071	b1080	0.458581796975619
b2837	NA	0.458580313474754
b1531	b1786	0.458572696657406
b0912	b1461	0.458570643965737
b1450	b3336	0.458565847732362
b1477	b0546	0.458560509164764
b1987	b3646	0.458553731140164
b4135	b1732	0.458540072837688
b2437	b0568	0.458538095371661
b1608	b3055	0.458508785026833
b1658	b1626	0.458498747414013
b0435	b2526	0.458490134800972
b4366	b2354	0.458483785026833
b3674	b3904	0.458482554854064
b3094	b3129	0.458439647095799
b2015	b3639	0.458433213898785
b4124	b4122	0.458430972519475
b0346	b1189	0.458429437069185
b2687	b3099	0.458409123594431
b4498	b2870	0.458405793103313
b1827	b1538	0.458398440199247
b2624	b1802	0.458394474682006
b4182	b0043	0.458366850862288
b0761	b1134	0.458341662174647
b2684	b3611	0.458321506034702
b4299	b1704	0.458315110450509
b2479	b0003	0.458302405716489
b3556	b1696	0.458302085239366
b1853	b2964	0.458289812507223
b0034	b2997	0.458286144933268
b2437	b2447	0.45826959320913
b4295	b4297	0.458253072095444
b3105	b2617	0.458248785026833
b2491	b2547	0.458215126724358
b4000	b1430	0.458202000742245
b3022	b3083	0.458185141060961
b0683	b4172	0.458183731140164
b0240	b1778	0.458182405716488
b4191	b2561	0.458180853992351
b1790	b4581	0.458177608740733
b3674	b2385	0.458171716061316
b2624	b2224	0.458158034482623
b0603	b1527	0.458126161207116
b1658	b0905	0.458121144933267
b3131	b1992	0.458114474682006
b3515	b4592	0.458102007002233
b0817	b2010	0.458093731140164
b0435	b2953	0.458093583076834
b4124	b3403	0.458042060888902
b2706	b3114	0.458032233302695
b4046	b3556	0.458031574257975
b1284	b2916	0.458015830716133
b2697	b3838	0.457944092241599
b2015	b1809	0.457943041484992
b1071	b1947	0.457939383182516
b3512	b2602	0.457935853992351
b4182	b4198	0.457915282864302
b0566	b1467	0.45788857500022
b3261	b3572	0.457885104190521
b4205	b0782	0.457876107320447
b3884	b3963	0.45784857500022
b2369	b2554	0.457847554854064
b4300	b3587	0.457847351829819
b1506	b4600	0.457829123594431
b0357	b2576	0.457824474682006
b0272	b3461	0.457819819509592
b3555	b2584	0.457813724137795
b2437	b2225	0.457813693527343
b2479	b0928	0.457807368103668
b0034	b3908	0.457779968647168
b4295	b4255	0.457755643965737
b3555	b4705	0.457753950438258
b3912	b3253	0.457742727267857
b1526	b0566	0.457740878342814
b1213	b1722	0.457737060888902
b1275	b1056	0.457726144933268
b3674	b3668	0.45771627973424
b2405	b0499	0.457697571127913
b3520	b3796	0.457691888475109
b1323	b3612	0.457675509164764
b4182	b0681	0.457581506034702
b2684	b1831	0.457578230172633
b2248	b0252	0.45757464009343
b3210	b2267	0.457572869071199
b1853	b1174	0.457552023276082
b2624	b2071	0.457541317347061
b4182	b2540	0.45753361261304
b1214	b1540	0.457528095371661
b0487	b0660	0.457507869071199
b1951	b4495	0.457505072837688
b4102	b4080	0.457492750544075
b0504	b4183	0.457488731140164
b0889	b3941	0.457478213898785
b2479	b1107	0.457471716061316
b1969	b2783	0.457455965517106
b1040	b3212	0.457452578130282
b4043	b1150	0.457443643965873
b2697	b1764	0.45744357500022
b0506	b3923	0.457430164337178
b2491	b3380	0.457425417665274
b1506	b1365	0.457396537387535
b1595	b1115	0.457379819509592
b0330	b0331	0.457368785026833
b2015	b0525	0.457368386312578
b2697	b2271	0.457355762492861
b3905	b3140	0.45731581637953
b2382	b1337	0.457263957440626
b1213	b2318	0.45726137123373
b4000	b2054	0.457252774894538
b2709	b4475	0.457241489760854
b2573	b3129	0.457217578130282
b2405	b0277	0.457214302268213
b4043	b2865	0.457210540517597
b3938	b3186	0.457210299138151
b3516	b1947	0.457190471551944
b3118	b2767	0.457181543647523
b3585	b3582	0.457168731140164
b2217	b0408	0.457164812507223
b0316	b0618	0.457147659044585
b2437	b0283	0.457142885345047
b4251	b1233	0.457099991923385
b0676	b0482	0.457086624561826
b4191	b4194	0.457075313474754
b4251	b2714	0.45707295356832
b2869	b2924	0.457050110450509
b3556	b3282	0.457047517983624
b0889	b3959	0.457027060888902
b0483	b0611	0.457022696657405
b2248	b2886	0.457020627691888
b4046	b4233	0.457016489760854
b3357	b1702	0.456982984921152
b1770	b2193	0.45698188147274
b0440	b1662	0.456973951180638
b2624	b3262	0.45696137123373
b0715	b4364	0.456947179416026
b0440	b0006	0.456929671446262
b1040	b2312	0.456911692785099
b2479	b4161	0.456906716061316
b0788	b1838	0.45687912985442
b1799	b1415	0.456861107320447
b3680	b2491	0.456860509164764
b2248	b1698	0.456859609482978
b3082	b4157	0.456809819509592
b1563	b2701	0.456802727267857
b1658	b4215	0.456800643965737
b4182	b0548	0.456780853992351
b2399	b1621	0.456763440199247
b3461	b3554	0.456757368103668
b4135	b1680	0.456752517241243
b2248	b0798	0.45672137123373
b1823	b3294	0.456702869071199
b3905	b0824	0.456696223575738
b4063	b4648	0.456692141803205
b0413	b4178	0.456674787751422
b2125	b3752	0.456665643965737
b3954	b0390	0.456650712189009
b3520	b3438	0.456638605610671
b3743	b3826	0.456638095371661
b1659	b0569	0.456616107320447
b4251	b2697	0.456607060888902
b2151	b0759	0.456601692785099
b1508	b1130	0.456589623819582
b1658	b1962	0.456581107320447
b4366	b3323	0.456572141803206
b1214	b3079	0.456542885345047
b3422	b4192	0.456539984921016
b3405	b3609	0.456518919827806
b3842	b0685	0.456516740817117
b3261	b0194	0.456515502904776
b3753	b1962	0.456508041484992
b4000	b0923	0.456505276604314
b3481	b2197	0.456498440199247
b3897	b4552	0.456496530790503
b2479	b3888	0.456481051161945
b1213	b0181	0.456466489760854
b4293	b0896	0.456461662174647
b2571	b2615	0.45643852111355
b1712	b1217	0.456437659044585
b1071	b1939	0.456430245251481
b3680	b4649	0.456420072837688
b0305	b0603	0.456396506034702
b0294	b3488	0.456389925179696
b2741	b4581	0.456383590079203
b3884	b2810	0.456366888475109
b2491	b3079	0.456354264655392
b0683	b2484	0.456307091499354
b2697	b2118	0.456295417665275
b3783	b1092	0.456277368103668
b1508	b1461	0.45624637123373
b2624	b2454	0.456239555596309
b2409	b1398	0.456237007002233
b3516	b1064	0.456221536645154
b3897	b0587	0.45622127973424
b3515	b1668	0.456220313474754
b3961	b3189	0.456213207638797
b3906	b3333	0.456196850862289
b3023	b2868	0.456177696657405
b0080	b3431	0.456160793103313
b0440	b4098	0.456151020146155
b4043	b4517	0.456138329748738
b0683	b2582	0.456133903553957
b1399	b1843	0.456119068965382
b1739	b0708	0.456094850120044
b2921	b2542	0.456079819509592
b0113	b0102	0.456078785026833
b3202	b0712	0.456061624561826
b2697	b0168	0.456041796975619
b0900	b0285	0.456012922957868
b2981	b4552	0.455933003872171
b4366	b4184	0.455919278991995
b2382	b4081	0.455911051161945
b0375	b0305	0.455903747414013
b2479	b1234	0.455895245251481
b3702	b3838	0.45588959320913
b2491	b3381	0.455859991923385
b2669	b1550	0.455857053886533
b2015	b2393	0.455846026406144
b0034	b0895	0.4558396718516
b0440	b0565	0.45582393490679
b2664	b2137	0.455811333620909
b4300	b1691	0.455791107320447
b3082	b2501	0.45577861261304
b1770	b0543	0.455768440199247
b2684	b2678	0.455737220445676
b0294	b4257	0.455719264655392
b2573	b0866	0.455702314216999
b2127	b4336	0.455691875618089
b1221	b3619	0.455688440199247
b2491	b2643	0.45565127973424
b0817	b2781	0.455648041484992
b2409	b4306	0.455647141803205
b3912	b0782	0.455638919827806
b3190	b3865	0.455637540517461
b3067	b2319	0.45562959320913
b0080	b2292	0.455622179416026
b2491	b2917	0.455621796975619
b4260	b2894	0.455620627691888
b3520	b0417	0.455597608740734
b0272	b0148	0.455577060888902
b3515	b1795	0.455572233302695
b0683	b0721	0.455572179416026
b1323	b0490	0.455564991923385
b1384	b1748	0.455562750544075
b2981	b4504	0.455561678448496
b0889	b2479	0.455538957440626
b4295	b2865	0.455537405716489
b3210	b0717	0.455536003129926
b4300	b2271	0.455529938036716
b0889	b4244	0.45552581637953
b2015	b0116	0.455525627691888
b3585	b3121	0.455510471551944
b4000	b4175	0.455508620689655
b2125	b0923	0.45548412985442
b3906	b4635	0.455470762492861
b0440	b1174	0.455464506034838
b0435	b1060	0.455464279734376
b2125	b2426	0.455428440199247
b3094	b1060	0.455427540517461
b4300	b2073	0.455425627691888
b3963	b3802	0.455425164337178
b2921	b3333	0.455411026406144
b0840	b1295	0.455398213898785
b1564	b1712	0.455378919827806
b2684	b4433	0.455366452148033
b2687	b0957	0.455341537387535
b3938	b4393	0.455330164337178
b0330	b1393	0.455300509164764
b3963	b4055	0.455295471551944
b1506	b4521	0.455280847732362
b2437	b2068	0.455275126724357
b3555	b3453	0.45524581637953
b3556	b2804	0.4552444451458
b2217	b2294	0.455230643965737
b2163	b1157	0.455226175543719
b1213	b2533	0.455210336750971
b4043	b3739	0.455192571870293
b4116	b0977	0.455173957440626
b0564	b0034	0.455172227042707
b0912	b1177	0.455167023276082
b1323	b0733	0.455159765622923
b1213	b4410	0.455126543647523
b4299	b2548	0.455125853992351
b2684	b0471	0.455092141803206
b0313	b3238	0.455074302268213
b3512	b1428	0.455071026406144
b3226	b3732	0.455070245251481
b2248	b1514	0.455062750544075
b3094	b2016	0.45504805775884
b3261	b3249	0.455040502904776
b0413	b4361	0.455030245251481
b2669	b0357	0.455020304992801
b1916	b4523	0.455013951180638
b3082	b3397	0.454996144933268
b4000	b2316	0.454986364973742
b1987	b0809	0.454981655172278
b0817	b3765	0.45497903835493
b3912	b2922	0.454967578130282
b2163	b3905	0.454953957440626
b0889	b4533	0.454946796975619
b1853	b2284	0.454931506034702
b0487	b3514	0.454917368103668
b0413	b2067	0.454865367361423
b3783	b3974	0.454851137930899
b1422	b3995	0.454850157334809
b3604	b2148	0.454837195689875
b0272	b4643	0.454805934906654
b2684	b0184	0.454805643965737
b3261	b2297	0.454797054628914
b0375	b0943	0.454796999999864
b0399	b2049	0.45478127973424
b2916	b3089	0.454770712189009
b3512	b4439	0.454751506034702
b1040	b2751	0.454738470809699
b4113	b4051	0.454722023276082
b3516	b4187	0.454699954310564
b1608	b1418	0.454691678448496
b1450	b1795	0.454661709801328
b2624	b1386	0.45462964009343
b3119	b3615	0.454622172413657
b1214	b3305	0.454604984921016
b1512	b2009	0.454564985663397
b0912	b1438	0.454555824861482
b3512	b0904	0.454542263913147
b3963	b3472	0.45449805775884
b3071	b0244	0.454493095371661
b3842	b3165	0.454490509164764
b3680	b3720	0.454482368103668
b3226	b3863	0.454480643965737
b0676	b3438	0.454467060888902
b2741	b3555	0.454464850862424
b3237	b2539	0.45445019494763
b2479	b4251	0.454425329748602
b2248	b4106	0.454381865198892
b3555	b1744	0.454333928309758
b2669	b1969	0.454326333620909
b2531	b3746	0.454298072095444
b3082	b0132	0.454290164337178
b2015	b2480	0.454270853992351
b1916	b1915	0.454260966259486
b3520	b0774	0.454223724137795
b4292	b4367	0.454185471551944
b2664	b4107	0.454167540517461
b2217	b2326	0.454155502162395
b0399	b0368	0.454146198819937
b3516	b0906	0.454144248381543
b3094	b2101	0.45409841692303
b3783	b4107	0.454082578130282
b3190	b1783	0.454071850862289
b4043	b3618	0.454038778766845
b3190	b0181	0.454029295265844
b2382	b2715	0.454023292541255
b1214	b0914	0.454017351829819
b3131	b3279	0.454017023276082
b3961	b3848	0.454014154204883
b3897	b3905	0.45400805775884
b2669	b0632	0.454002578130282
b0571	b0418	0.453980455278095
b0768	b0533	0.453976888475109
b2437	b2360	0.453952712931254
b1040	b1143	0.453947060888902
b1508	b0357	0.453926746671768
b0330	b0043	0.453914332878665
b2127	b1051	0.453905509164764
b3438	b0018	0.45390127973424
b3512	b1341	0.453879938036716
b3884	b4259	0.453851716061316
b1214	b2042	0.453843230172633
b1214	b1626	0.453832368103668
b0900	b0521	0.453819248381543
b1799	b1384	0.453807571127913
b4191	b4001	0.453805336750971
b3422	b4465	0.453794437069185
b4390	b2494	0.453780336750971
b3515	b1492	0.453773440199247
b0676	b3562	0.453770455278095
b3669	b3671	0.453751574257975
b0338	b0106	0.453742831458378
b1071	b1942	0.453718865941137
b0483	b0388	0.453712233302695
b0683	b2962	0.453708041484992
b3783	b3891	0.45370412985442
b1071	b1943	0.453700934906654
b2015	b3860	0.45368637123373
b2687	b2615	0.453678755490628
b3190	b0953	0.453677263913147
b2856	b0363	0.453672540517461
b4000	b0675	0.453641882215121
b4102	b3586	0.453640800105681
b4396	b1664	0.453635455278095
b1214	b2611	0.453623230172633
b2852	b0563	0.453601107320447
b3938	b1915	0.453587781154527
b1214	b2608	0.453585245251481
b1214	b3632	0.453560643965737
b0272	b0799	0.45355959320913
b3082	b3890	0.453551333620909
b2697	b2580	0.453548693527343
b1712	b4411	0.453546796975619
b3556	b3170	0.453535016273849
b1450	b0435	0.453532173156038
b0272	b3085	0.453510110450509
b1987	b0801	0.453490972519475
b2409	b1534	0.453490627691888
b3261	b2137	0.453482257653159
b0676	b3385	0.453476543647523
b0676	b4136	0.453458772169814
b1508	b1594	0.453450141060961
b3934	b3752	0.453448402586426
b3237	b2553	0.453430336750971
b1506	b1554	0.453429931776728
b4295	b4220	0.45339352111355
b0345	b0342	0.453364984921016
b3423	b3613	0.453363440199247
b2125	b2953	0.453351198819937
b0817	b0580	0.453343003872171
b3520	b2852	0.453338354554408
b2808	b2923	0.453337060888902
b1130	b1067	0.453320336750971
b1450	b1257	0.453318951180638
b2369	b3202	0.453309954310564
b3261	b4371	0.453283261525466
b2193	b1179	0.453263558726371
b2479	b1176	0.453259210768723
b2217	b0917	0.453254420795337
b2015	b3251	0.453228095371661
b4366	b4063	0.453224819509592
b0629	b2269	0.453207405716488
b2731	b0823	0.453195471551944
b1570	b2216	0.453193267785454
b0912	b1792	0.453192540517461
b3906	b0249	0.45317305775884
b0440	b3209	0.453163606353052
b2127	b3472	0.453143950438258
b3520	b2856	0.453134264655392
b3118	b2996	0.453121850862289
b3237	b3042	0.453119474682006
b0603	b0136	0.453117831458378
b3190	b0819	0.453113643223492
b0676	b3616	0.453111317347061
b1323	b0712	0.453104302268213
b1014	b4467	0.453071574257975
b0623	b4111	0.453060110450509
b4182	b0290	0.453051107320447
b4260	b3310	0.453035800105681
b0676	b2206	0.453035072837688
b3423	b0182	0.453029938036716
b1658	b0199	0.453028950438258
b3934	b2151	0.452998790881484
b3418	b4021	0.452972007002233
b3961	b1850	0.452968261525466
b1658	b2152	0.452956057016596
b0900	b0940	0.452929991923385
b2537	b3845	0.452915126724358
b2697	b1809	0.452906662174647
b4135	b0636	0.452899068965381
b3520	b4210	0.452891716061316
b3119	b3593	0.452854555596309
b4295	b2320	0.4528491169974
b4293	b1679	0.452844106578202
b3711	b3329	0.452828785026833
b2127	b2665	0.452819900423895
b4102	b4634	0.452810299138151
b0413	b0159	0.452804609482978
b3897	b4186	0.452800299138151
b3119	b3216	0.452795126724357
b0272	b3976	0.452794819509592
b3556	b0880	0.452784499032469
b3119	b2059	0.452778865941137
b2856	b4363	0.452777172413657
b3190	b1126	0.452755126724357
b3684	b2542	0.452706888475109
b1130	b4656	0.45269795356832
b3119	b2984	0.452697885345047
b4000	b1823	0.45269515807719
b3261	b1093	0.452686192559948
b2479	b4497	0.452667007002233
b1799	b3544	0.45266407596775
b3783	b0680	0.452663440199247
b3022	b1561	0.45264239871412
b3422	b3901	0.452631161207116
b4251	b2171	0.452609420795336
b4000	b0525	0.452606138673279
b0440	b0098	0.452571020146155
b3423	b3700	0.45256581637953
b3842	b2618	0.452561013549124
b1214	b0174	0.452545299138151
b0603	b2005	0.452519407938317
b2981	b3136	0.452508865941137
b3202	b2215	0.452498693527344
b3210	b2707	0.452495853992351
b2805	b2800	0.45248805775884
b1384	b3588	0.452481888475109
b3210	b1108	0.452471543647523
b4251	b4398	0.452467781154526
b3555	b3519	0.452462743541706
b1799	b2219	0.452445988793323
b3520	b3801	0.452436333620909
b4366	b3188	0.45242183458844
b3905	b2643	0.452421476903834
b3555	b1905	0.452404420795336
b0435	b1784	0.452399969389548
b0506	b1829	0.45239683458844
b1853	b2240	0.452376310344692
b4205	b4623	0.452360417665275
b2213	b4301	0.452348558726371
b3438	b4603	0.452343772169814
b3938	b0436	0.452343230172633
b1712	b1045	0.452334278991995
b4089	b2149	0.452330762492861
b1595	b1522	0.452325110450509
b3743	b3834	0.452322405716489
b0413	b4243	0.452309437069185
b4046	b3963	0.452302831458378
b2105	b2160	0.452291865198892
b3674	b3240	0.452236026406144
b4299	b1101	0.45221519494763
b0483	b0956	0.452201317347061
b4191	b4385	0.45217857500022
b3897	b2444	0.452174609482978
b2479	b0754	0.452171026406144
b1608	b2595	0.452154991923385
b3973	b3088	0.452150762492861
b4102	b4094	0.45214137123373
b3842	b0859	0.452140471551944
b3438	NA	0.452123693527344
b2697	b1864	0.452098919827806
b2664	b2441	0.452078731140164
b1658	b0469	0.452072831458378
b3190	b3572	0.452069122852051
b3438	b2492	0.452068957440626
b3884	b3920	0.452066662174647
b0889	b4054	0.452053747414013
b2015	b2962	0.452050853992351
b3884	b3176	0.452010126724358
b1275	b1603	0.452008919827806
b2125	b1711	0.451990668721538
b0305	b0316	0.451984819509592
b3023	b2871	0.451983903553957
b3912	b4579	0.45198295356832
b3516	b3513	0.451975299138151
b3119	b2633	0.451951333620909
b4300	b3119	0.451949954310564
b1237	b0242	0.451939333621045
b3261	b1099	0.451907571870293
b4390	b1614	0.451880072837688
b3680	b4620	0.451870126724358
b3418	b1819	0.451843095371661
b0294	b4048	0.451820846989982
b1214	b2317	0.451810471551944
b2714	b1383	0.451806888475109
b2479	b3956	0.451796198819937
b2571	b3288	0.451763903553957
b0817	b3583	0.451747486630792
b3190	b1626	0.451735800105681
b3884	b2346	0.451728957440626
b0900	b0036	0.451726317347061
b4300	b3548	0.451712060888902
b4043	b3195	0.451712054628914
b0504	b2769	0.45170019494763
b0399	b0704	0.451687922957868
b2570	b2949	0.451650110450509
b2127	b2266	0.451620934906654
b0413	b2898	0.451603041484992
b1221	b4243	0.451591662174647
b2684	b1281	0.451576191817568
b0889	b1639	0.451572540517461
b3963	b0610	0.451567578130282
b4480	b0208	0.451535126724358
b2382	b1085	0.451527486630792
b2127	b1709	0.451503785026833
b1506	b2856	0.451503778766845
b1969	b2434	0.451500471551944
b0683	b4178	0.451492578130282
b4102	b3327	0.451484474682006
b3119	b4066	0.451471536645154
b0603	b0618	0.451453944583607
b3060	b0894	0.451451198819937
b1608	b1827	0.451451026406144
b3226	b4183	0.451439938036716
b1506	b0993	0.451421655914659
b0330	NA	0.451420853992351
b1213	b1871	0.451417922957868
b4260	b3297	0.451412405716489
b2664	b2498	0.451412060888902
b0506	b1739	0.451401716061316
b3261	b3651	0.451379759362934
b3674	b2052	0.451357351829819
b1130	b3192	0.451340643965737
b2981	b3583	0.451330988793323
b3889	b4085	0.45131407596775
b0413	b3231	0.451290245251481
b0346	b1415	0.451284609482978
b0113	b0029	0.451258558726371
b4043	b3928	0.451222900424031
b2856	b2375	0.451206969389412
b3884	b0006	0.451203176285964
b1739	b3517	0.451178785026833
b1987	b4239	0.451177869071199
b2669	b0630	0.451172750544075
b2125	b2148	0.451163919827806
b1951	b1110	0.451163815637285
b1237	b1418	0.451136882215121
b2409	b2047	0.451122831458378
b0440	b3738	0.451105675318569
b0889	b1244	0.451101310344692
b1642	b1686	0.451099129854419
b3585	b4222	0.451096026406144
b4212	b2233	0.451084420795337
b3934	b3750	0.451079954310564
b2127	b0806	0.45107352111355
b2437	b0291	0.451056624561826
b3783	b0175	0.450983402586426
b3520	b3656	0.450980448275726
b1799	b1376	0.450973095371661
b2015	b3553	0.450972351829819
b3422	b0941	0.450964413792968
b1658	b2460	0.450944677706251
b2669	b1236	0.450923785026833
b3118	b2708	0.450920299138151
b3555	b3100	0.45091352111355
b3261	b0393	0.450909123594431
b2409	b2044	0.450905282864302
b1916	b0840	0.450890502904776
b3067	b0015	0.450886144933268
b3555	b0434	0.450875681578558
b2707	b0759	0.450871543647523
b3684	b3086	0.450867712931254
b1853	b3934	0.450853747414013
b3119	b3582	0.450842915955499
b2714	b2293	0.450834278991995
b2916	b3942	0.450820141060961
b3357	b2007	0.450798552466383
b2382	b1484	0.450798267785454
b3889	b2854	0.450790471551944
b0483	b2303	0.450780299138151
b1506	b3086	0.450754586949141
b4000	b2939	0.450740314217134
b3512	b1810	0.450737368103668
b3023	b2872	0.450730367361423
b2479	b2834	0.450721161207116
b3261	b3740	0.450718433939259
b2624	b1985	0.450703693527343
b4135	b1259	0.450680762492861
b1658	b2581	0.450656175543719
b1642	b1178	0.450651796975619
b3905	b3904	0.450641678448495
b0413	b2223	0.45062852111355
b4046	b4558	0.45062352111355
b2125	b0422	0.450610022533837
b1187	b0125	0.450595627691888
b1237	b1177	0.450578643965873
b2980	b1297	0.450577368103668
b3190	b4360	0.450563693527343
b0889	b4038	0.450561161207116
b2731	b0824	0.450556198819937
b4205	b4286	0.450553747414013
b0889	b0688	0.450552060888902
b3684	b3323	0.450543785026833
b0464	b2677	0.450514991923385
b3674	b0798	0.450487524243612
b3119	b0991	0.450486796975619
b1214	b0470	0.450486452148033
b1823	b2277	0.450465643965737
b3912	b0422	0.450430282864302
b4089	b4124	0.450428230172633
b3261	b0969	0.450414468422017
b3418	b2126	0.450406969389412
b2684	b3152	0.450386333620909
b2369	b2793	0.450316865198892
b2697	b0183	0.450287060888902
b4300	b4620	0.450286333620909
b4390	b4025	0.45027459320913
b1213	b2027	0.450253919827806
b4260	b2284	0.450242060888902
b0069	b2563	0.450239938036716
b3516	b1896	0.450234900423895
b1987	b1729	0.450203919827806
b2839	b3529	0.450194248381543
b1712	b1087	0.450184092241599
b3423	b3982	0.450158213898785
b2624	b3679	0.450131662174647
b0603	b0530	0.450131333620909
b4043	b3865	0.450122251798508
b2741	b0220	0.4501129543107
b3934	b3925	0.450088125982113
b1530	b3196	0.450071543647523
b3963	b2905	0.450070681578557
b0623	b4705	0.450065643965737
b4000	b2498	0.450061537387535
b4390	b4389	0.450058095371661
b0305	b1455	0.450054210768723
b3261	b3987	0.450029813249604
b3574	b3824	0.450023213898785
b2409	b2411	0.450013589336823
b3520	b3119	0.45000581637953
b1221	b1033	0.450004765622923
b2684	b2015	0.449956489760854
b0440	b3035	0.449950847732362
b2697	b2038	0.449950417665274
b1323	b1118	0.449945336750971
b1570	b3233	0.449936026406144
b0375	b4215	0.449933693527343
b4260	b2922	0.449918724137795
b3060	b3061	0.44991565830234
b0676	b2779	0.449913088369292
b0440	b1215	0.449906192559949
b3963	b3349	0.449901969389412
b3555	b0485	0.449897368103668
b1499	b1407	0.449893230172633
b0375	b2108	0.449858176285964
b1512	b4529	0.449826192559948
b1916	b1839	0.449805307214766
b3188	b1383	0.44980183458844
b0889	b1101	0.449793558726371
b1823	b4418	0.449785800105681
b4295	b3755	0.449778919827806
b0761	b2432	0.449770336750971
b0357	b3166	0.449756888475109
b4212	b4459	0.449747023276082
b2839	b2462	0.449734984921016
b0768	b1023	0.44972305775884
b0676	b1233	0.449719420795337
b2531	b1750	0.449713643223492
b2015	b0680	0.449703213898785
b3357	b1831	0.449674499032469
b2856	b1029	0.449673865941136
b1594	b0080	0.449673088369292
b1213	b0640	0.449658982196427
b3973	b3651	0.449652856214179
b1739	b0789	0.449652578130282
b0487	b4167	0.449639991923385
b1531	b2893	0.449631678448495
b1642	b1272	0.449624781896771
b1507	b1553	0.449624210768723
b0440	b1550	0.449618072837824
b2684	b2794	0.449617007002233
b3555	b1444	0.449593605610671
b0413	b0964	0.449583903553957
b3210	b3600	0.449581543647523
b1594	b1818	0.449578747414013
b1111	NA	0.449568957440626
b0375	b3262	0.449552314216999
b0629	b1499	0.449540649820388
b2491	b0517	0.449537023276082
b1512	b1415	0.449511057758976
b1892	b1904	0.449490853992351
b2839	b0347	0.449473440199247
b3375	b3537	0.44944289968165
b2369	b2038	0.449432885345047
b2706	b2943	0.449429092241599
b0817	b3582	0.449428558726371
b0566	b0731	0.449375275861933
b3555	b1586	0.449365417665274
b2213	b0367	0.449360590079068
b3094	b2017	0.449355643965737
b4063	b1785	0.449347750544075
b4000	b1839	0.449345847732362
b3512	b1478	0.449339819509592
b2714	b0493	0.449333815637285
b0435	b0866	0.449290675318569
b0889	b1448	0.449275972519474
b4135	b1927	0.449229781896771
b2707	b4311	0.449220329748602
b3906	b1007	0.449218747414013
b2217	b0424	0.449205988793323
b3961	b3809	0.449175016273848
b0676	b2277	0.449170126724358
b2869	b3871	0.44916459320913
b4182	b3951	0.449163988051078
b4390	b0869	0.449160164337178
b1530	b0459	0.449149647095799
b3783	b3186	0.449142885345047
b3190	b1188	0.449138348699757
b2479	b3611	0.449117037612685
b1014	b1415	0.449091161207116
b0113	b0948	0.449088402586427
b2856	b0375	0.449054954310564
b2491	b1697	0.4490473389728
b3082	b0987	0.449045539775216
b3516	b1004	0.449033176285964
b2127	b1957	0.449026107320447
b2852	b0364	0.449020643965737
b0504	b3900	0.449016678448495
b3516	b2210	0.449000164337178
b0413	b3307	0.448999555596309
b4205	b3896	0.448981678448495
b0889	b2216	0.448895988793323
b1892	b1887	0.448884609482978
b3512	b1481	0.44888188147274
b3190	b1423	0.448870846989982
b2531	b3908	0.448865997275275
b2839	b3211	0.448863440199247
b2664	b1233	0.448854420795336
b3226	b2177	0.448853440199247
b0676	b2262	0.448846969389412
b2869	b0621	0.448837204171827
b2571	b2594	0.448803731140164
b4398	b2077	0.448790282864302
b0272	b2865	0.448779248381543
b0715	b0040	0.448759248381543
b3023	b0790	0.448759092241599
b2213	b2068	0.448756317347061
b2570	b3205	0.448755126724358
b4295	b2164	0.448747608740733
b3961	b1357	0.448742430066952
b2015	NA	0.448741888475109
b2127	b2212	0.448733292541255
b4366	b2376	0.448697007002233
b3190	b2791	0.448689819509592
b2217	b2034	0.448663440199247
b1422	b1163	0.448640712189009
b0378	b0147	0.44863683458844
b1477	b3022	0.448589609482978
b2684	b1125	0.448586310344692
b1712	b0001	0.448558379310209
b3783	b2496	0.448542053886533
b2220	b0876	0.448534647095799
b3711	b3215	0.448509609482978
b4182	b2534	0.448508095371661
b0788	b1529	0.448483213898785
b1823	b2563	0.448467750544075
b0676	b1689	0.448464758620554
b3702	NA	0.44845295356832
b1499	b1568	0.448451333620909
b3897	b2519	0.44844081637953
b4182	b3393	0.448440110450509
b2731	b4029	0.448427023276082
